Nombre,Precio,Valoracion,Tienda,Fecha,componente
Gigabyte AORUS GeForce RTX 3060 ELITE 12GB GDDR6,379.99,,PcComponentes,2026-04-15,tarjetas-graficas
Inno3D GeForce RTX 5070 Ti X3 OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1107.67,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica GIGABYTE Radeon RX 9060 XT GAMING 8GB GDDR6 PCIe 5.0,412.11,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 AORUS MASTER 12GB GDDR7 Reflex 2 RTX AI DLSS4,859.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5050 Gaming OC 8GB GDDR6 Reflex 2 RTX AI DLSS4,360.79,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica AMD Radeon Pro W7700 16GB GDDR6 RDNA 3 PCIe 4.0 4x DisplayPort,1055.34,N/A,PcComponentes,2026-04-15,tarjetas-graficas
XFX SPEEDSTER QICK 319 AMD Radeon RX 6700 XT BLACK 12GB GDDR6,901.99,,PcComponentes,2026-04-15,tarjetas-graficas
Sapphire Pulse AMD Radeon RX 7600 Gaming 8GB GDDR6,372.46,,PcComponentes,2026-04-15,tarjetas-graficas
INNO3D GeForce RTX 5060 Ti TWIN X2 OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,806.01,,PcComponentes,2026-04-15,tarjetas-graficas
PowerColor Hellhound AMD Radeon RX 7600 8GB GDDR6,338.76,N/A,PcComponentes,2026-04-15,tarjetas-graficas
90YV0NF0-M0NA00,4680.99,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS ROG Astral GeForce RTX 5090 OC 32GB GDDR7 Reflex 2 RTX AI DLSS4,4825.53,,PcComponentes,2026-04-15,tarjetas-graficas
PNY GeForce RTX 5060 Ti EPIC-X RGB Overclocked Triple Fan 8GB GDDR7 Reflex 2 RTX AI DLSS4,439.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Palit GeForce RTX 5050 StormX 8GB GDDR6 Reflex 2 RTX AI DLSS4,336.57,,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 3070 Ti Phoenix 8GB GDDR6X,611.25,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5090 GameRock OC 32GB GDDR7 Reflex 2 RTX AI DLSS4,4474.99,,PcComponentes,2026-04-15,tarjetas-graficas
AMD Radeon Pro WX 3200 4 GB GDDR5,148.65,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Asrock Arc A750 Challenger SE 8GB GDDR6 Dual HDMI/DP OC,301.72,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce RTX 5050 8G SHADOW 2X OC 8GB GDDR6 Reflex 2 RTX AI DLSS4,391.57,N/A,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 3050 VENTUS 2X XS OC WHITE 8GB GDDR6,363.52,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar GeForce GTX 1660Ti Extreme Gaming 6GB GDDR6,229.95,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce GT 710 2GB GDDR3 Low Profile PCIe x16,73.49,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce GTX 1660 OC 6GB GDDR5,425.29,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5060 Ti EAGLE OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,677.61,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5060 Dual 8GB GDDR7 Reflex 2 RTX AI DLSS4,394.54,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS Dual Radeon RX 9060 8GB GDDR6 PCIe 5.0 Ventiladores Axial-tech,333.98,,PcComponentes,2026-04-15,tarjetas-graficas
Nvidia RTX A1000 8GB GDDR6,558.5,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Asrock Arc B580 Challenger 12GB GDDR6 overclocking VR Tri DisplayPort,337.19,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta gráfica AMD Radeon Pro W7600 8GB GDDR6 128bit PCI Express x8 4.0,609.01,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Zotac Gaming GeForce RTX 3050 ECO SOLO 8GB GDDR6,262.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica HP NVIDIA RTX A1000 8GB GDDR6 Mini Bracket 4mDP,618.6,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica PNY RTX A1000 8GB GDDR6 Low Profile PCI Express 4.0,477.68,5/5,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Grafica Inno3D GeForce RTX 5060 Twin X2 OC V2 8GB GDDR7 Reflex 2 RTX AI DLSS4,427.9,5/5,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Dell RTX A400 4GB GDDR6 diseño compacto IA Ray Tracing,235.99,N/A,PcComponentes,2026-04-15,tarjetas-graficas
AMD Radeon Pro W5700 8GB GDDR6,515.09,N/A,PcComponentes,2026-04-15,tarjetas-graficas
ASRock AMD Radeon RX 7600 Steel Legend OC 8GB GDDR6,405.54,"4,8/5",PcComponentes,2026-04-15,tarjetas-graficas
ASRock Challenger AMD Radeon RX 9070 16GB GDDR6 FSR 4,722.57,,PcComponentes,2026-04-15,tarjetas-graficas
ASRock Steel Legend AMD Radeon RX 9070 OC 16GB GDDR6 FSR 4,888.1,,PcComponentes,2026-04-15,tarjetas-graficas
ASRock Taichi AMD Radeon RX 9070 XT OC 16GB GDDR6 FSR 4,890.65,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS DUAL AMD Radeon RX 9060 XT 8GB GDDR6 FSR 4,420.57,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual AMD Radeon RX 7900 XTX OC Edition 24GB GDDR6,1274.49,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME AMD Radeon RX 9060 XT OC 8GB GDDR6 FSR 4,596.57,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS ROG Astral RTX 5080 16GB GDDR7 Reflex 2 RTX AI DLSS4 Blanco,2379.86,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 3070 V2 OC Edition LHR 8GB GDDR6,445.05,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X DLSS3,949.0,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 4080 OC 16GB GDDR6X DLSS3,1186.15,,PcComponentes,2026-04-15,tarjetas-graficas
AsRock AMD Radeon RX 6700 XT Challenger D 12GB GDDR6,389.99,,PcComponentes,2026-04-15,tarjetas-graficas
AsRock AMD Radeon RX 6900 XT OC Formula 16GB GDDR6,1272.58,,PcComponentes,2026-04-15,tarjetas-graficas
Asus ROG Strix GeForce GTX 1660 Super OC 6GB GDDR6,169.9,,PcComponentes,2026-04-15,tarjetas-graficas
Asus ROG Strix GeForce RTX 3080 Ti OC Edition 12GB GDDR6X,800.65,,PcComponentes,2026-04-15,tarjetas-graficas
Asus ROG Strix GeForce RTX 3090 Gaming 24GB GDDR6X,1299.99,,PcComponentes,2026-04-15,tarjetas-graficas
Asus ROG Strix GeForce RTX 3090 White 24GB GDDR6X,1599.99,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Asus TUF Gaming GeForce GTX 1660 Ti EVO OC Edition 6GB GDDR6,416.51,,PcComponentes,2026-04-15,tarjetas-graficas
Asus TUF Gaming GeForce RTX 3070 Ti OC Edition 8GB GDDR6X,370.0,,PcComponentes,2026-04-15,tarjetas-graficas
Asus TUF GeForce GTX 1660Ti O6G Gaming 6GB GDDR6,189.99,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar AMD Radeon RX 550 4GB GDDR5,147.22,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar GeForce GT1030 4GB GDDR4,114.65,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar GeForce GT730 2GB DDR3 Low Profile,89.93,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar Radeon RX 550 Gaming 4GB GDDR5,121.37,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar Radeon RX 560 Gaming Dual Cooling 4GB GDDR5,154.64,,PcComponentes,2026-04-15,tarjetas-graficas
Biostar VN6103THX6 GeForce GT610 2GB DDR3,62.99,,PcComponentes,2026-04-15,tarjetas-graficas
Dell Nvidia Quadro P400 2GB GDDR5 Perfil Bajo,279.23,N/A,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce GTX 1660 SC Ultra Gaming 6GB GDDR5,380.29,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 2060 KO Ultra Gaming 6GB GDDR6,512.43,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 2060 SC OVERCLOCKED 6GB GDDR6,528.98,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 2080 Ti XC Ultra Gaming 11GB GDDR6,349.99,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3070 FTW3 ULTRA GAMING 8GB GDDR6,336.05,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3070 FTW3 ULTRA GAMING LHR 8GB GDDR6,546.6,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING 8GB GDDR6X,942.15,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3080 Ti FTW3 ULTRA 12GB GDDR6X,1283.9,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3080 Ti FTW3 ULTRA HYBRID GAMING 12GB GDDR6X,692.8,,PcComponentes,2026-04-15,tarjetas-graficas
EVGA GeForce RTX 3080 Ti XC3 ULTRA 12GB GDDR6X,832.85,"4,6/5",PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce GT 1030 2GB GDDR4,245.0,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 3080 PHANTOM+ LHR 10GB GDDR6X,825.5,"4,4/5",PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5060 Ti Ghost 8 GB GDDR7 Reflex 2 RTX AI DLSS4,470.63,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5060 Ti Python III 16 GB GDDR7 Reflex 2 RTX AI DLSS4,674.42,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5060 Ti Python III 8 GB GDDR7 Reflex 2 RTX AI DLSS4,516.81,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5060 Ti Python III OC 16 GB GDDR7 Reflex 2 RTX AI DLSS4,707.36,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5070 Python III 12GB GDDR7 Reflex 2 RTX AI DLSS4,751.08,,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5070 Python III OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,783.81,,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5080 Phoenix 16GB GDDR7 Reflex 2 RTX AI DLSS4,1468.64,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gainward GeForce RTX 5090 Phantom GS 32GB GDDR7 Reflex 2 RTX AI DLSS4,6371.01,,PcComponentes,2026-04-15,tarjetas-graficas
Gainward Geforce RTX 5070 Phoenix GS 12GB GDDR7 Reflex 2 RTX AI DLSS4,793.64,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 6600 EAGLE 8GB GDDR6,462.5,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 6750 XT Gaming OC 12GB GDDR6,664.05,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 6800 XT GAMING OC 16GB GDDR6,1063.28,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 7700 XT GAMING OC 12GB GDDR6,755.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 7900 XTX ELITE 24GB GDDR6,897.6,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 2080 SUPER 8GB GDDR6,1042.38,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 3060 Ti ELITE 8GB GDDR6 Rev 2.0,379.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 3070 MASTER 8GB GDDR6,399.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 3070 Ti MASTER 8GB GDDR6,879.28,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 3080 MASTER 10GB GDDR6X,567.15,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS GeForce RTX 3080 XTREME 10GB GDDR6X,616.6,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS Radeon RX 6750 XT Elite 12GB GDDR6,809.37,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS Radeon RX 6800 XT MASTER 16GB GDDR6,1368.03,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AORUS Radeon RX 6900 XT Xtreme WaterForce WB 16GB GDDR6,1672.33,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte Aorus GeForce RTX 2070 8G 8GB GDDR6,325.45,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce GT 730 2GB GDDR5,153.57,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce GTX 1660 Ti OC 6GB,458.22,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 2060 D6 6GB GDDR6,557.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 2070 WindForce 8G 8GB GDDR6,269.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 2080 Gaming OC 8GB GDDR6,423.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 2080 Ti Windforce OC 11GB GDDR6,803.15,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3050 WINDFORCE OC 6GB GDDR6,350.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 GAMING OC 8GB GDDR6,349.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 GAMING OC LHR V2 8GB GDDR6,302.65,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 Ti GAMING OC 8GB GDDR6X,379.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 Ti VISION OC 8GB GDDR6,396.85,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 VISION OC 8GB GDDR6,349.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3070 VISION OC V2 LHR 8GB GDDR6,1173.79,,PcComponentes,2026-04-15,tarjetas-graficas
MSI MPG B550 GAMING PLUS ,119.9,"4,7/5",PcComponentes,2026-04-15,placas-base
MSI B850 GAMING PLUS WIFI,176.9,"4,5/5",PcComponentes,2026-04-15,placas-base
Placa Base MSI B850 ATX AM5 PRO B850-S WIFI6E PCIe 5.0 DDR5 M.2 Dual LAN RGB,129.9,"4,7/5",PcComponentes,2026-04-15,placas-base
Placa Base MSI MAG B850 Tomahawk Wifi AM5 DDR5 ATX WiFi 7 5G LAN Triple M.2 PCIe 5.0,209.9,"4,4/5",PcComponentes,2026-04-15,placas-base
ASUS PRIME B860M-A-CSM,143.99,"4,1/5",PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING B850-PLUS WIFI,199.0,,PcComponentes,2026-04-15,placas-base
ASUS ROG STRIX Z890-E GAMING WIFI,483.9,,PcComponentes,2026-04-15,placas-base
ASUS PRIME B550M-A/CSM,83.5,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME Z890-P WIFI Intel Z890 LGA1851 DDR5 ATX WiFi 7 Thunderbolt 4 PCIe 5.0,196.0,,PcComponentes,2026-04-15,placas-base
MSI X870E GAMING PLUS WIFI,229.9,,PcComponentes,2026-04-15,placas-base
Gigabyte B550M K Rev. 1.0,69.9,,PcComponentes,2026-04-15,placas-base
Placa Base MSI B760 GAMING PLUS WIFI Intel B760 LGA1700 DDR4 ATX WiFi 6 PCIe 4.0,147.95,,PcComponentes,2026-04-15,placas-base
Placa Base MSI B550 GAMING WIFI B550 AM4 DDR4 ATX WiFi M.2 PCIe 4.0,129.9,,PcComponentes,2026-04-15,placas-base
MSI B550M PRO-VDH WIFI ,109.99,,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte B650 ATX AM5 B650 EAGLE DDR5 PCIe 5.0 USB 3.2 Gen2 LAN GbE,129.95,,PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING B760 PLUS WIFI D4,173.11,,PcComponentes,2026-04-15,placas-base
Gigabyte B760M DS3H DDR4,92.99,,PcComponentes,2026-04-15,placas-base
ASUS Prime B760M-A D4-CSM,98.95,,PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING X870-PLUS WIFI,249.9,,PcComponentes,2026-04-15,placas-base
MSI MAG X870 TOMAHAWK WIFI,294.9,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME B650M-A WIFI II B650 AM5 DDR5 micro ATX WiFi 6 2.5GbE Aura Sync RGB,135.99,,PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING B650E-PLUS WIFI PCIe 5.0,220.63,,PcComponentes,2026-04-15,placas-base
MSI PRO H610M-E DDR4,59.96,,PcComponentes,2026-04-15,placas-base
MSI B760M GAMING PLUS WIFI,136.9,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME B850M-A WIFI AM5 Micro ATX DDR5 Wi-Fi 6E 2.5GbE LAN,149.9,,PcComponentes,2026-04-15,placas-base
Placa Base MSI X870E ATX AM5 PRO X870E-P WIFI DDR5 PCIe 5.0 Wi-Fi 7 5G LAN RGB,219.9,,PcComponentes,2026-04-15,placas-base
Gigabyte H610M S2H V3 DDR4,65.9,,PcComponentes,2026-04-15,placas-base
MSI PRO B850-P WIFI,187.9,,PcComponentes,2026-04-15,placas-base
Asus PRIME B550M-K,80.99,,PcComponentes,2026-04-15,placas-base
ASUS PRIME H610M-R D4,70.99,,PcComponentes,2026-04-15,placas-base
MSI MAG B550 TOMAHAWK MAX WIFI,183.94,,PcComponentes,2026-04-15,placas-base
Gigabyte A520M K V2,48.9,,PcComponentes,2026-04-15,placas-base
ASUS Prime H610M-E D4-CSM,75.9,,PcComponentes,2026-04-15,placas-base
Placa Base Asus Prime H610M-A R2.0 H610 LGA1700 DDR5 micro-ATX PCIe 4.0 Aura Sync,86.23,N/A,PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING B850-E WIFI,169.9,,PcComponentes,2026-04-15,placas-base
MSI B840M GAMING PLUS WIFI6E,117.9,,PcComponentes,2026-04-15,placas-base
Asrock A520M-HDV,53.99,,PcComponentes,2026-04-15,placas-base
Placa Base Asus PRIME B760M-F B760 LGA 1700 DDR5 micro ATX PCIe 4.0 RGB AI Sync,102.0,N/A,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte H610M D3W H610 LGA1700 DDR5 Micro ATX PCIe 4.0 128GB 1GbE M.2,77.98,N/A,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte H610M LGA1700 Micro-ATX H610M S2H V2 DDR5 PCIe M.2 GbE LAN,65.99,,PcComponentes,2026-04-15,placas-base
Gigabyte B650 EAGLE AX,145.99,,PcComponentes,2026-04-15,placas-base
Asus TUF GAMING B550-PLUS,147.24,,PcComponentes,2026-04-15,placas-base
Asus Prime A520M-K,56.99,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME Z890-P WIFI Intel Z890 LGA1851 DDR5 ATX WiFi 7 Thunderbolt 4 PCIe 5.0,196.0,"4,2/5",PcComponentes,2026-04-15,placas-base
Placa Base MSI B760 GAMING PLUS WIFI B760 LGA 1700 DDR5 ATX WiFi 6E 2.5GbE M.2 RAID,146.9,"4,7/5",PcComponentes,2026-04-15,placas-base
Gigabyte B760M D3HP DDR4,86.99,"4,7/5",PcComponentes,2026-04-15,placas-base
ASUS PRIME Z790-P WIFI,202.55,"4,5/5",PcComponentes,2026-04-15,placas-base
Placa Base MSI B550-A PRO B550 AM4 DDR4 ATX Gigabit LAN M.2 CrossfireX,110.99,"4,6/5",PcComponentes,2026-04-15,placas-base
MSI B850 GAMING PLUS WIFI6E placa base AMD B850 Zócalo AM5 ATX,165.0,,PcComponentes,2026-04-15,placas-base
ASUS Prime B760-PLUS D4,101.0,,PcComponentes,2026-04-15,placas-base
MSI B840 GAMING PLUS WIFI,129.9,,PcComponentes,2026-04-15,placas-base
ASUS PRIME B650-PLUS WIFI,125.9,,PcComponentes,2026-04-15,placas-base
"Placa base Gigabyte B550M DS3H R2 AM4 Micro ATX, DDR4, Dual M.2, 128GB, LAN 1GbE",83.99,,PcComponentes,2026-04-15,placas-base
ASUS Prime H610M-A D4-CSM,81.99,,PcComponentes,2026-04-15,placas-base
Placa base GIGABYTE H610M K V2 LGA 1700 DDR5 PCIe 4.0 micro ATX,66.99,,PcComponentes,2026-04-15,placas-base
MSI A520M-A PRO,52.95,,PcComponentes,2026-04-15,placas-base
Asrock A520M-HVS,54.99,,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte B550 ATX AM4 B550 EAGLE DDR4 128GB PCIe 4.0 USB 3.2 RAID,90.96,,PcComponentes,2026-04-15,placas-base
Placa Base GIGABYTE B760 GAMING X Intel B760 LGA1700 DDR4 ATX 2.5GbE PCIe 5.0 RGB,173.85,,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte H610M H V2 DDR5 LGA 1700 Micro-ATX M.2/SATA III 96GB,65.99,,PcComponentes,2026-04-15,placas-base
Placa Base Asus PRIME H810M-E-CSM Intel H810 LGA1851 DDR5 Micro-ATX PCIe 4.0 RGB,85.99,N/A,PcComponentes,2026-04-15,placas-base
ASUS ProArt X870E-CREATOR WIFI,509.0,,PcComponentes,2026-04-15,placas-base
MSI MAG X870E TOMAHAWK WIFI,329.9,,PcComponentes,2026-04-15,placas-base
ASUS ROG STRIX X870E-E GAMING WIFI,419.9,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS ROG Strix B650-A Gaming WiFi AMD B650 AM5 DDR5 ATX WiFi 6E RGB,182.9,,PcComponentes,2026-04-15,placas-base
MSI PRO B760M-P DDR4,86.99,,PcComponentes,2026-04-15,placas-base
Placa Base MSI MAG Z790 TOMAHAWK WIFI Intel Z790 LGA1700 DDR5 ATX WiFi 6 2.5GbE PCIe 5.0 RGB,219.91,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME A620AM-K A620 Socket AM5 DDR5 Micro ATX Sin WiFi RGB,82.99,,PcComponentes,2026-04-15,placas-base
MSI B850M GAMING PLUS WIFI6E AMD B850 Zócalo AM5 micro ATX,134.9,,PcComponentes,2026-04-15,placas-base
MSI MPG B850 EDGE TI WIFI,238.95,,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte Z890 AORUS ELITE WIFI7 Z890 LGA1851 DDR5 ATX Wi-Fi 7 Thunderbolt 4 PCIe 5.0,251.99,,PcComponentes,2026-04-15,placas-base
Placa base Gigabyte B760M E DDR5 LGA1700 micro ATX Dual M.2 PCIe 4.0 RAID,94.99,,PcComponentes,2026-04-15,placas-base
ASUS PRIME B550M-A WIFI II,99.9,,PcComponentes,2026-04-15,placas-base
ASUS TUF GAMING X870E-PLUS WIFI7,279.0,,PcComponentes,2026-04-15,placas-base
ASUS ROG CROSSHAIR X870E HERO,569.9,,PcComponentes,2026-04-15,placas-base
ASUS ROG STRIX B850-E GAMING WIFI,289.9,,PcComponentes,2026-04-15,placas-base
MSI PRO B760-P WIFI DDR4,134.99,,PcComponentes,2026-04-15,placas-base
Placa Base ASUS TUF Gaming B550-PLUS WiFi II B550 AM4 DDR4 ATX WiFi 6 Dual M.2 RGB,129.0,,PcComponentes,2026-04-15,placas-base
MSI PRO H610M-G,76.99,N/A,PcComponentes,2026-04-15,placas-base
Placa Base ASUS Intel H810 LGA1851 Micro ATX PRIME H810M-A-CSM DDR5 PCIe 4.0 Gigabit LAN,87.95,N/A,PcComponentes,2026-04-15,placas-base
Gigabyte B650M D3HP,106.0,,PcComponentes,2026-04-15,placas-base
MSI PRO B760-P II,131.99,,PcComponentes,2026-04-15,placas-base
Gigabyte H610M H V3 DDR4 G10,62.99,,PcComponentes,2026-04-15,placas-base
Gigabyte B760 DS3H DDR4,107.99,"4,5/5",PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte B550M DS3H AC R2 B550 AM4 DDR4 Micro ATX Wi-Fi 5 M.2 RAID,95.99,5/5,PcComponentes,2026-04-15,placas-base
Asus ROG STRIX B550-F GAMING,145.0,"4,7/5",PcComponentes,2026-04-15,placas-base
ASUS X870 MAX GAMING WIFI7 W PCIe 5.0,239.0,"4,5/5",PcComponentes,2026-04-15,placas-base
Placa Base ASUS PRIME A620AM-A-CSM A620 AM5 DDR5 Micro ATX PCIe 4.0 2xM.2 RGB RAID ECC,90.96,"4,5/5",PcComponentes,2026-04-15,placas-base
ASUS PRIME A520M-A II/CSM,72.99,,PcComponentes,2026-04-15,placas-base
Asus ROG STRIX B550-F GAMING WIFI II,155.9,,PcComponentes,2026-04-15,placas-base
MSI PRO Z790-P WIFI,194.89,,PcComponentes,2026-04-15,placas-base
Gigabyte B650 GAMING X AX V2,149.99,,PcComponentes,2026-04-15,placas-base
Placa Base MSI PRO H810M-B Intel H810 LGA1851 DDR5 micro ATX 2.5GbE M.2 SATA III,93.99,N/A,PcComponentes,2026-04-15,placas-base
MSI A520M PRO,77.92,,PcComponentes,2026-04-15,placas-base
ASUS ROG STRIX B850-A GAMING WIFI,249.9,,PcComponentes,2026-04-15,placas-base
ASUS Prime H610M-K,73.99,,PcComponentes,2026-04-15,placas-base
Placa Base MSI PRO A620AM-B EVO AMD A620 Zócalo AM5 DDR5 ATX 5GbE RAID M.2,83.89,,PcComponentes,2026-04-15,placas-base
Gigabyte B850 EAGLE WIFI6E,167.98,,PcComponentes,2026-04-15,placas-base
ASUS ROG STRIX X870E-H GAMING WIFI7,329.9,,PcComponentes,2026-04-15,placas-base
Asus TUF GAMING B550M-PLUS WIFI II,118.9,,PcComponentes,2026-04-15,placas-base
Placa base Gigabyte B760M D3HP WiFi6 LGA 1700 DDR5 Micro ATX VRM Digital M.2 PCIe 4.0,111.99,,PcComponentes,2026-04-15,placas-base
ASUS Prime B760M-A WIFI D4,131.99,,PcComponentes,2026-04-15,placas-base
MSI MAG B850 TOMAHAWK MAX WIFI,270.9,,PcComponentes,2026-04-15,placas-base
Placa Base Gigabyte B650E EAGLE WIFI6E AMD B650 Socket AM5 DDR5 ATX WiFi 6E PCIe 5.0 RGB,163.99,N/A,PcComponentes,2026-04-15,placas-base
ASUS Prime B760M-A-CSM,114.99,,PcComponentes,2026-04-15,placas-base
Gigabyte A520M S2H,58.0,,PcComponentes,2026-04-15,placas-base
Placa Base GIGABYTE B760 Express LGA 1700 micro ATX B760M DS3H GEN5 DDR5 PCIe 4.0 2.5GbE,109.94,N/A,PcComponentes,2026-04-15,placas-base
